complaint_text,topic
My debit card got stuck in the ATM slot. It won't come out and the screen has gone blank. This is affecting my daily life.,debit_card_atm
This is unacceptable. debit card declined at ATM even though I entered the correct PIN and have sufficient balance.,debit_card_atm
"Dear support team, i cannot set a beneficiary in the mobile app to make a transfer. The 'Add Payee' button doesn't work.",mobile_app_transfer
I'm contacting you because the banking app goes completely black and then crashes when I try to access my loan details. This is affecting my daily life.,mobile_app_crash
I am extremely frustrated because i couldn't pay my hotel bill because your credit card was declined. This caused serious embarrassment. This is affecting my daily life.,credit_card_declined
"Hi, I'm writing to complain that the 2FA code sent by your bank is always invalid even though I enter it right away.",mobile_app_otp
I've been a loyal customer for years and now i can't find the ETC card top-up option in the banking app anymore. It seems to have disappeared. Please resolve this immediately.,etc_card_topup
This is unacceptable. i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted. Please resolve this immediately.,etc_card_topup
I need urgent help — app crashes when I try to upload a photo of my check for mobile deposit. I'm considering switching banks over this.,mobile_app_crash
This is my third complaint about this issue. i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted. I'm considering switching banks over this.,etc_card_topup
I am extremely frustrated because i was charged for an ATM withdrawal that never happened. The machine malfunctioned. I will escalate to the regulator if this is not resolved.,debit_card_atm
This is unacceptable. my credit card statement shows a late fee even though I paid the minimum amount on time. This is affecting my daily life.,credit_card_billing
I tried to use my MegaBank debit card and got a 'Card restricted' message. I haven't done anything wrong. This is affecting my daily life.,debit_card_blocked
I need urgent help — my credit card ending in 5145 was declined at a IKEA store even though I have available credit.,credit_card_declined
I need urgent help — credit card reward points were deducted from my account without my knowledge. Please resolve this immediately.,credit_card_billing
This is unacceptable. my credit card bill shows a foreign transaction fee for a purchase I made domestically.,credit_card_billing
Online banking shows my old address and I cannot update my profile. The save button is broken. I will escalate to the regulator if this is not resolved.,online_banking_access
I'm not getting 2FA codes via your banking app. My phone number is correct in your system. I will escalate to the regulator if this is not resolved.,mobile_app_otp
This is unacceptable. i was fined for not paying toll because my ETC card wasn't recognized. Please help. I expect a response within 24 hours.,etc_card_toll
I've been a loyal customer for years and now the mobile app is saying my OTP is incorrect even though I'm entering it exactly as received. I'm considering switching banks over this.,mobile_app_otp
My debit card works at ATMs but is declined at POS terminals in shops. This is affecting my daily life.,debit_card_blocked
